neighborhood_name_ams,neighborhood_id_ams,year,incident_prio
Zuidwestkwadrant Osdorp Noord,82c,2011,1.6
Amstel III deel A/B Noord,92b,2011,1.21052631579
Buiksloterham,71g,2011,1.26315789474
Banpleinbuurt,47e,2011,1.42857142857
Beatrixpark,59b,2011,1.2
Laan van Spartaan,39b,2011,1.19047619048
Andreasterrein,87b,2011,1.2
Belgiëplein e.o.,88g,2011,1.07692307692
Grunder/Koningshoef,94i,2011,1.42857142857
Marnixbuurt Zuid,06j,2011,1.09090909091
Westergasfabriek,13g,2011,1.09090909091
Vondelpark Oost,47i,2011,1.65217391304
Den Texbuurt,07f,2011,1.25
Sloterdijk III West,11d,2011,1.18181818182
Park de Meer,56f,2011,1.57142857143
Nieuwendammerdijk West,64c,2011,1.25
Buyskade e.o.,14f,2011,1.44444444444
Bedrijvengebied Cruquiusweg,33j,2011,1.25
Swammerdambuurt,27a,2011,1.41666666667
De Omval,58h,2011,1.16666666667
Staatsliedenbuurt Noordoost,14c,2011,1.375
Driehoekbuurt,06a,2011,1.4347826087
Oostzanerdijk,66b,2011,1.55555555556
Leidsegracht Zuid,03g,2011,1.52
Tuindorp Nieuwendam West,62a,2011,1.16666666667
Alfa-driehoek,10b,2011,1.71428571429
Steigereiland Noord,35a,2011,1.83333333333
Uilenburg,04f,2011,1.38095238095
Erasmusparkbuurt Oost,37e,2011,1.35714285714
Elzenhagen Zuid,74b,2011,1.0
Kelbergen,94e,2011,1.75
VU-kwartier,23c,2011,1.0
Buurt 7,78b,2011,1.66666666667
De Wester Quartier,75c,2011,1.23076923077
Science Park Zuid,56i,2011,1.17647058824
Van Tuyllbuurt,48f,2011,1.34482758621
Rembrandtpleinbuurt,03e,2011,1.47368421053
Osdorp Midden Zuid,82b,2011,1.3
Overamstel,58f,2011,1.44444444444
Durgerdam,73d,2011,1.25
Kop Zuidas,52h,2011,1.0
Zeeheldenbuurt,13a,2011,1.52631578947
Vervoerscentrum,10e,2011,1.0
Bertelmanpleinbuurt,48a,2011,1.33333333333
Baanakkerspark Zuid,68b,2011,1.5
Flevopark,32d,2011,1.25
Westhaven Zuid,10h,2011,1.0
Dorp Driemond,98a,2011,1.4
Holysloot,73g,2011,1.7
Zeeburgereiland Zuidoost,34c,2011,1.33333333333
Minervabuurt Zuid,49f,2011,1.46153846154
Leidsebuurt Zuidoost,07d,2011,1.31578947368
Bedrijventerrein Hamerstraat,72a,2011,1.38461538462
Elzenhagen Noord,74c,2011,1.25
Petroleumhaven,10c,2011,1.15789473684
Amstel III deel C/D Zuid,92e,2011,1.5
Spaarndammerbuurt Zuidoost,13c,2011,1.0
Zeeburgereiland Zuidwest,34d,2011,1.5
Willemsparkbuurt Noord,46c,2011,1.3
Johan Jongkindbuurt,86e,2011,1.70588235294
Sporenburg,33e,2011,1.66666666667
Holendrecht Oost,96c,2011,1.66666666667
Zeeburgereiland Noordoost,34g,2011,1.0
Hemonybuurt,24a,2011,1.3125
Vondelpark West,46d,2011,1.42857142857
Kattenburg,09b,2011,1.28571428571
Amstelglorie,58e,2011,1.42857142857
P.C. Hooftbuurt,47b,2011,1.1875
Mercatorpark,41d,2011,1.0
Noorderstrook Oost,73j,2011,2.5
Dorp Sloten,88j,2011,1.0
Noorderstrook West,73i,2011,1.33333333333
Twiske West,66d,2011,2.16666666667
Langestraat e.o.,02a,2011,1.38461538462
Science Park Noord,56h,2011,1.4
Amstelpark,91d,2011,1.33333333333
Gein Noordoost,97c,2011,1.0
Vondelparkbuurt Midden,22b,2011,1.28571428571
AMC,92f,2011,1.73333333333
Marjoleinterrein,70f,2011,1.0
Amstel III deel A/B Zuid,92d,2011,1.0
Drieburg,57c,2011,1.0
Woon- en Groengebied Sloterdijk,36a,2011,1.4
Nieuwe Oosterbegraafplaats,57b,2011,1.0
Zeeburgereiland Noordwest,34a,2011,1.5
Vliegenbos,61d,2011,1.5
Sportpark Voorland,56g,2011,1.25
Bedrijvenpark Lutkemeer,80c,2011,1.0
Markengouw Zuid,68e,2011,1.0
Riekerpolder,88a,2011,2.0
Centrumeiland,50g,2011,1.66666666667
Noorder IJplas,66e,2011,1.0
Nieuwendammerdijk Zuid,64e,2011,2.0
De Klenckebuurt,91a,2011,1.8
Baanakkerspark Noord,68a,2011,1.33333333333
Planciusbuurt Noord,05f,2011,2.0
Landelijk gebied Driemond,98b,2011,2.0
Nieuwendammerdijk Oost,64d,2011,1.0
Planciusbuurt Zuid,05g,2011,1.0
Huntum,93i,2011,1.0
Vogeltjeswei,93j,2011,2.0
Bretten West,11j,2011,1.0
Buiksloterdijk Oost,64b,2011,1.0
Nelson Mandelapark,93k,2011,1.0
Zeeburgerdijk Oost,32c,2011,1.5
Schellingwoude West,73a,2011,2.0
Buiksloterbreek,70e,2011,1.0
Erasmusparkbuurt West,38c,2012,1.45098039216
Don Bosco,55d,2012,1.47619047619
Van Loonbuurt,03c,2012,1.08695652174
Westhaven Noord,10d,2012,1.35714285714
Nes e.o.,00d,2012,1.82608695652
Buitenveldert Oost Midden,91b,2012,1.60416666667
Westergasfabriek,13g,2012,1.8
Overhoeks,71h,2012,1.5
De Aker Oost,84c,2012,1.80952380952
Oosterpark,28b,2012,1.71428571429
Vondelpark Oost,47i,2012,1.72
Dapperbuurt Noord,29a,2012,1.52459016393
Hoge Dijk,92g,2012,1.1
Werengouw Midden,68c,2012,1.56140350877
Passeerdersgrachtbuurt,06h,2012,1.46666666667
Julianapark,55c,2012,1.35555555556
Rapenburg,04c,2012,1.66901408451
Petroleumhaven,10c,2012,1.45
Noorder IJplas,66e,2012,2.0
Buiksloterham,71g,2012,1.15384615385
Nieuw Sloten Noordwest,88e,2012,1.30769230769
Scheldebuurt Midden,52c,2012,1.46666666667
Wildeman,81a,2012,1.60317460317
Nieuwendammerdijk West,64c,2012,1.5
Zeeburgerdijk Oost,32c,2012,1.66666666667
Valkenburg,04g,2012,2.70072992701
Rechte H-buurt,93g,2012,2.57723577236
Drieburg,57c,2012,1.0
Balboaplein e.o.,42a,2012,1.56666666667
IJplein e.o.,61a,2012,1.40740740741
Amstelkwartier West,58j,2012,1.16666666667
Kop Zeedijk,00a,2012,1.42307692308
Bloemenbuurt Zuid,60b,2012,1.8064516129
Gelderlandpleinbuurt,90a,2012,1.70454545455
Cornelis Douwesterrein,71e,2012,2.13333333333
Sloterweg e.o.,88d,2012,1.2
Weesperbuurt,08a,2012,1.5737704918
Twiske West,66d,2012,1.33333333333
Zuidas Noord,23a,2012,1.046875
Banne Noordoost,70d,2012,1.75
Bedrijventerrein Sloterdijk I,36b,2012,1.44117647059
Bosleeuw,37c,2012,1.51807228916
Banne Zuidwest,70a,2012,1.28571428571
Zuidwestkwadrant Osdorp Zuid,82d,2012,2.0
Willemsparkbuurt Noord,46c,2012,1.52631578947
Westerdokseiland,05a,2012,1.64705882353
Buurt 5 Noord,77d,2012,1.65
Reigersbos Noord,96b,2012,1.58695652174
De Aker West,84b,2012,1.77272727273
Betondorp,57a,2012,1.48
Robert Scottbuurt Oost,38d,2012,1.35294117647
Borneo,33f,2012,2.0
WG-terrein,20b,2012,1.74418604651
Swammerdambuurt,27a,2012,1.63636363636
Da Costabuurt Noord,17a,2012,1.50793650794
Osdorpplein e.o.,81c,2012,1.48387096774
Johannnes Vermeerbuurt,47a,2012,2.18965517241
Buurt 4 Oost,77c,2012,1.60606060606
Da Costabuurt Zuid,19a,2012,1.47826086957
Duivelseiland,47j,2012,1.5
Gein Zuidoost,97d,2012,1.62962962963
Louis Chrispijnbuurt,89a,2012,1.59523809524
Osdorper Binnenpolder,79a,2012,1.33333333333
Nieuw Sloten Noordoost,88f,2012,1.48387096774
Noordwestkwadrant Indische buurt Zuid,31b,2012,1.62162162162
Wittenburg,09c,2012,1.30434782609
Venserpolder West,93a,2012,1.53521126761
Buurt 2,76b,2012,1.6976744186
Transvaalbuurt West,30a,2012,1.5
Gibraltarbuurt,37f,2012,1.55769230769
De Kleine Wereld,69l,2012,1.85365853659
Osdorp Zuidoost,81e,2012,1.58620689655
Burgemeester Tellegenbuurt Oost,26b,2012,1.65853658537
Robert Scottbuurt West,39a,2012,1.7
K-buurt Zuidoost,94g,2012,1.85714285714
Middenmeer Noord,56b,2012,1.86666666667
Frederik Hendrikbuurt Noord,16a,2012,1.41463414634
Spaarndammerbuurt Zuidoost,13c,2012,1.42857142857
Kolenkitbuurt Noord,39d,2012,1.58974358974
Holendrecht West,96a,2012,1.375
Banne Noordwest,70c,2012,1.40740740741
Postjeskade e.o.,43b,2012,1.44444444444
F-buurt,93d,2012,1.72
Zuidwestkwadrant Indische buurt,31c,2012,1.33333333333
Overtoomse Veld Noord,86a,2012,1.84375
Markengouw Midden,68d,2012,1.83018867925
Czaar Peterbuurt,09e,2012,1.4
Tuindorp Nieuwendam Oost,62b,2012,1.26923076923
VU-kwartier,23c,2012,1.15
Borgerbuurt,19b,2012,1.63636363636
Buurt 6,78a,2012,1.60714285714
Nieuw Sloten Zuidoost,88i,2012,1.6
Buurt 8,78c,2012,1.61904761905
Zuidwestkwadrant Osdorp Noord,82c,2012,1.9375
Valeriusbuurt Oost,46a,2012,2.04545454545
Gein Noordwest,97a,2012,1.6
Fannius Scholtenbuurt,14d,2012,1.51612903226
Blauwe Zand,63a,2012,1.42105263158
Staalmanbuurt,89c,2012,1.90909090909
Scheldebuurt Oost,52d,2012,1.73684210526
Scheldebuurt West,52b,2012,1.38888888889
Buurt 10,79b,2012,1.91666666667
Beethovenbuurt,49b,2012,1.55
Vogelbuurt Zuid,61b,2012,1.39130434783
Steigereiland Noord,35a,2012,1.71428571429
Cremerbuurt West,21a,2012,1.38095238095
Geuzenhofbuurt,40a,2012,1.5625
Vondelparkbuurt West,21b,2012,1.64
Weespertrekvaart,58b,2012,1.03643724696
Rietlanden,33b,2012,1.53846153846
Middelveldsche Akerpolder,84a,2012,1.31818181818
Dapperbuurt Zuid,29b,2012,1.67469879518
Ecowijk,15a,2012,2.0
Noordoostkwadrant Indische buurt,32a,2012,1.57471264368
Buitenveldert Zuidoost,91c,2012,1.44736842105
Delflandpleinbuurt Oost,87c,2012,1.77966101695
Bellamybuurt Zuid,18b,2012,1.72916666667
Tuindorp Frankendael,55h,2012,1.48275862069
Kromme Mijdrechtbuurt,54a,2012,1.34090909091
Amerikahaven,10f,2012,1.17543859649
Buurt 3,76a,2012,1.44827586207
Architectenbuurt,33h,2012,1.21052631579
Transvaalbuurt Oost,30b,2012,1.59615384615
Noordwestkwadrant Indische buurt Noord,31a,2012,1.76744186047
Buurt 5 Zuid,77f,2012,1.48148148148
Van Brakelkwartier,75d,2012,1.25
Amstel III deel A/B Noord,92b,2012,1.65517241379
Spaarndammerbuurt Noordwest,13f,2012,1.62962962963
Haveneiland Oost,51b,2012,1.51724137931
L-buurt,95a,2012,1.8125
Emanuel van Meterenbuurt,85b,2012,1.55
Osdorp Midden Noord,82a,2012,1.37142857143
Weesperzijde Midden/Zuid,27b,2012,2.03333333333
Westerstaatsman,14e,2012,1.58333333333
Weteringbuurt,07e,2012,1.42857142857
Vondelparkbuurt Oost,22a,2012,1.05555555556
Oosterparkbuurt Zuidwest,28d,2012,1.375
Kolenkitbuurt Zuid,39c,2012,1.04
G-buurt Noord,94m,2012,2.03333333333
Bertelmanpleinbuurt,48a,2012,1.5
Elandsgrachtbuurt,06g,2012,1.60526315789
Oude Kerk e.o.,00b,2012,1.46268656716
Oosterdokseiland,04a,2012,1.52
Haveneiland Noord,51c,2012,1.54545454545
Vondelpark West,46d,2012,1.375
Zuidoostkwadrant Indische buurt,32b,2012,1.1875
Laan van Spartaan,39b,2012,1.28571428571
Spaarndammerbuurt Noordoost,13b,2012,1.42857142857
IJselbuurt Oost,53b,2012,1.41379310345
Gein Noordoost,97c,2012,2.0
Driehoekbuurt,06a,2012,1.33333333333
Hoofdcentrum Zuidoost,92a,2012,1.2972972973
P.C. Hooftbuurt,47b,2012,1.6
Burgemeester Tellegenbuurt West,26c,2012,1.34782608696
Marathonbuurt West,48c,2012,1.68181818182
Buikslotermeerplein,69j,2012,2.0487804878
Leidsebuurt Zuidoost,07d,2012,1.41666666667
Gerard Doubuurt,24b,2012,1.92105263158
Werengouw Zuid,68f,2012,1.23076923077
K-buurt Midden,94f,2012,1.73684210526
Bijlmermuseum Zuid,94n,2012,2.13461538462
Schinkelbuurt Zuid,45b,2012,1.06306306306
Rembrandtpark Zuid,86d,2012,2.09090909091
Buitenveldert Midden Zuid,90c,2012,1.74074074074
Frederik Hendrikbuurt Zuidoost,16b,2012,1.575
Bloemgrachtbuurt,06c,2012,1.46153846154
Felix Meritisbuurt,02c,2012,1.64179104478
Banpleinbuurt,47e,2012,1.84615384615
Sarphatiparkbuurt,24e,2012,1.61538461538
Spaarndammerbuurt Midden,13e,2012,1.30769230769
Bellamybuurt Noord,18a,2012,1.33333333333
Landlust Zuid,37d,2012,1.38636363636
Cornelis Troostbuurt,25d,2012,1.4358974359
Westlandgrachtbuurt,44b,2012,1.42857142857
Overtoomse Veld Zuid,86b,2012,1.4
Rembrandtpleinbuurt,03e,2012,1.57142857143
Delflandpleinbuurt West,87d,2012,1.61818181818
IJsbaanpad e.o.,48e,2012,1.36363636364
Marathonbuurt Oost,48b,2012,1.68421052632
Columbusplein e.o.,42b,2012,1.37837837838
IJselbuurt West,53a,2012,1.64
John Franklinbuurt,41a,2012,1.34615384615
Diepenbrockbuurt,49a,2012,1.0
Hoptille,93f,2012,3.6
Tuindorp Oostzaan Oost,65b,2012,1.27272727273
Kadijken,09i,2012,1.89655172414
Amstelveldbuurt,03d,2012,2.08695652174
Waterloopleinbuurt,04i,2012,1.56756756757
Jan Maijenbuurt,41b,2012,1.625
Sloterpark,77e,2012,1.14285714286
Paramariboplein e.o.,43a,2012,1.20833333333
Baanakkerspark Zuid,68b,2012,1.88888888889
Molenwijk,66f,2012,1.62790697674
G-buurt West,94b,2012,1.88
Haarlemmerbuurt West,05c,2012,1.69444444444
Concertgebouwbuurt,47c,2012,1.59259259259
Bedrijventerrein Schinkel,44f,2012,2.0
Ookmeer,80a,2012,1.75
Surinamepleinbuurt,44a,2012,1.4375
Schinkelbuurt Noord,45a,2012,1.74545454545
Leliegracht e.o.,02b,2012,1.56097560976
Linnaeusparkbuurt,56a,2012,1.5
Den Texbuurt,07f,2012,1.38888888889
Valeriusbuurt West,46b,2012,1.3125
Erasmusparkbuurt Oost,37e,2012,1.61904761905
Het Funen,09f,2012,1.33333333333
Kadoelen,67a,2012,1.71428571429
Begijnhofbuurt,01g,2012,1.67857142857
Aalsmeerwegbuurt West,44c,2012,1.35
De Punt,83a,2012,1.30303030303
Helmersbuurt Oost,20a,2012,1.47826086957
Minervabuurt Noord,49d,2012,1.5
Slotermeer Zuid,77a,2012,1.45161290323
Reguliersbuurt,03f,2012,1.63636363636
Bijlmermuseum Noord,94c,2012,2.44444444444
Olympisch Stadion e.o.,48d,2012,1.64705882353
Nieuwe Kerk e.o.,01e,2012,1.45762711864
Landelijk gebied Driemond,98b,2012,2.16666666667
Bedrijvenpark Lutkemeer,80c,2012,1.4
Diamantbuurt,26a,2012,1.3
Prinses Irenebuurt,59a,2012,1.38461538462
Trompbuurt,40b,2012,1.64705882353
Osdorp Midden Zuid,82b,2012,1.59459459459
Kortvoort,94d,2012,1.19230769231
Jacob Geelbuurt,85c,2012,1.54838709677
Landlust Noord,37g,2012,1.4375
Kortenaerkwartier,75a,2012,1.83333333333
Meer en Oever,81b,2012,1.8
Banne Zuidoost,70b,2012,1.60714285714
Medisch Centrum Slotervaart,89d,2012,1.25806451613
Museumplein,47h,2012,1.16666666667
Orteliusbuurt Noord,41c,2012,1.27272727273
Orteliusbuurt Zuid,42d,2012,1.66666666667
Utrechtsebuurt Zuid,07g,2012,1.23076923077
Park de Meer,56f,2012,2.33333333333
Willibrordusbuurt,25a,2012,1.41025641026
Loenermark,69c,2012,1.62962962963
Leidsebuurt Noordoost,07c,2012,1.73913043478
Sarphatistrook,08b,2012,1.5652173913
Amsterdamse Bos,90e,2012,1.5
Tuindorp Amstelstation,55f,2012,1.11111111111
Middenmeer Zuid,56c,2012,1.5
Papaverweg e.o.,71c,2012,1.41666666667
Oostoever Sloterplas,85a,2012,1.25
Venserpolder Oost,93b,2012,1.33333333333
Oosterparkbuurt Noordwest,28a,2012,1.5
Spuistraat Noord,01d,2012,1.33333333333
Terrasdorp,65c,2012,1.21875
Nieuw Sloten Zuidwest,88h,2012,1.36363636364
Ransdorp,73f,2012,2.66666666667
Van der Kunbuurt,55i,2012,1.63636363636
Cornelis Schuytbuurt,47d,2012,1.78378378378
Overbraker Binnenpolder,13h,2012,1.0
Nelson Mandelapark,93k,2012,2.42857142857
Oostpoort,29c,2012,1.51851851852
Westelijke eilanden,05d,2012,1.32142857143
NDSM terrein,71f,2012,1.39130434783
Dorp Sloten,88j,2012,1.86666666667
Spaarndammerbuurt Zuidwest,13d,2012,1.51851851852
Sporenburg,33e,2012,1.83333333333
Amsterdamse Poort,93e,2012,1.48333333333
Spuistraat Zuid,01f,2012,1.40740740741
Buurt 9,78d,2012,1.48837209302
Leidsegracht Zuid,03g,2012,1.72
Entrepot-Noordwest,33g,2012,1.96
Java-eiland,33c,2012,1.84615384615
Amstel III deel C/D Zuid,92e,2012,1.07142857143
Teleport,11f,2012,1.52941176471
de Plantage,08d,2012,1.94915254237
Burgwallen Oost,00c,2012,1.72222222222
Veluwebuurt,52g,2012,1.52631578947
Van der Pekbuurt,60a,2012,1.58333333333
Zamenhofstraat e.o.,72b,2012,1.0
Riekerpolder,88a,2012,1.8
Oostelijke Handelskade,33a,2012,1.37931034483
Sportpark Middenmeer Zuid,56d,2012,1.0
Frederikspleinbuurt,07h,2012,1.45833333333
Afrikahaven,10g,2012,1.41935483871
Buitenveldert Zuidwest,90d,2012,1.58695652174
Lizzy Ansinghbuurt,25c,2012,1.28571428571
Amstelkwartier Zuid,58i,2012,1.375
Planciusbuurt Zuid,05g,2012,5.0
Plan van Gool,69k,2012,2.21212121212
Staatsliedenbuurt Noordoost,14c,2012,1.45
Hakfort/Huigenbos,93h,2012,2.2962962963
Sloterdijk III West,11d,2012,1.4
Orteliusbuurt Midden,42c,2012,1.66666666667
Coenhaven/Mercuriushaven,10a,2012,1.8275862069
Johan Jongkindbuurt,86e,2012,1.42105263158
Buikslotermeer Noord,69m,2012,1.28571428571
Aalsmeerwegbuurt Oost,44d,2012,1.64705882353
Leidsebuurt Zuidwest,07b,2012,1.4375
De Omval,58h,2012,1.05555555556
Minervabuurt Midden,49e,2012,1.62068965517
De Wittenbuurt Noord,14a,2012,1.2380952381
Amstelpark,91d,2012,1.95
Dorp Driemond,98a,2012,2.13333333333
Kattenburg,09b,2012,1.875
D-buurt,93c,2012,2.4
Bloemenbuurt Noord,60c,2012,1.53846153846
Sloterdijk II,11a,2012,1.06666666667
Nieuwe Meer,88c,2012,1.19512195122
Sloterdijk III Oost,11c,2012,1.33333333333
Groenmarktkadebuurt,06i,2012,1.54166666667
Frans Halsbuurt,24c,2012,1.72
Marcanti,15d,2012,1.88888888889
Bedrijvencentrum Osdorp,83b,2012,1.75
Buyskade e.o.,14f,2012,1.57142857143
Markthallen,15b,2012,2.18181818182
Kop Zuidas,52h,2012,1.375
Zuidas Zuid,23d,2012,1.4
Vondelparkbuurt Midden,22b,2012,1.66666666667
Van der Helstpleinbuurt,25b,2012,1.5
Osdorper Bovenpolder,80b,2012,1.125
Vervoerscentrum,10e,2012,1.14285714286
Lastage,04d,2012,1.7
Kazernebuurt,09h,2012,1.57142857143
Circus/Kermisbuurt,66g,2012,1.58333333333
Lootsbuurt,19c,2012,1.22222222222
Jacques Veldmanbuurt,89b,2012,1.46153846154
Parooldriehoek,27c,2012,1.46153846154
De Wetbuurt,55g,2012,1.9375
Rijnbuurt Oost,54b,2012,1.68181818182
Amstel III deel C/D Noord,92c,2012,1.5
Hemonybuurt,24a,2012,1.54166666667
Wielingenbuurt,52a,2012,1.56
Oosterparkbuurt Zuidoost,28c,2012,1.35
Zuiderkerkbuurt,04h,2012,1.88888888889
Zunderdorp,73h,2012,1.82608695652
Nieuwendijk Noord,01c,2012,1.25
G-buurt Oost,94j,2012,1.72
E-buurt,94a,2012,2.5625
K-buurt Zuidwest,94h,2012,1.6
Koningin Wilhelminaplein,87a,2012,1.26666666667
Gooise Kant,94l,2012,2.3125
Pieter van der Doesbuurt,40c,2012,1.53846153846
Filips van Almondekwartier,75b,2012,2.0
Haveneiland Noordoost,35f,2012,1.66666666667
RAI,23b,2012,1.66666666667
Lucas/Andreasziekenhuis e.o.,86f,2012,2.2
Hondecoeterbuurt,47f,2012,1.52941176471
Nieuwmarkt,04e,2012,1.5
KNSM-eiland,33d,2012,1.73333333333
Cremerbuurt Oost,20c,2012,1.75
Marnixbuurt Noord,06d,2012,1.66666666667
De Wittenbuurt Zuid,14b,2012,1.57142857143
Markengouw Zuid,68e,2012,1.5
Schellingwoude West,73a,2012,1.0
Riekerhaven,87e,2012,1.69230769231
Anjeliersbuurt Noord,06k,2012,1.44444444444
Marnixbuurt Midden,06f,2012,2.77777777778
Mercatorpark,41d,2012,1.2
Noordoever Sloterplas,77b,2012,1.2
Reigersbos Midden,96f,2012,1.09090909091
Bedrijventerrein Landlust,37a,2012,1.68181818182
Van Tuyllbuurt,48f,2012,1.4
Anjeliersbuurt Zuid,06l,2012,1.91666666667
Houthavens West,12a,2012,2.0
Kalverdriehoek,01h,2012,1.4375
Elzenhagen Noord,74c,2012,1.95
Stationsplein e.o.,01a,2012,1.86111111111
Bedrijventerrein Hamerstraat,72a,2012,1.66666666667
Buurt 7,78b,2012,1.88888888889
Gouden Bocht,03b,2012,1.38461538462
De Eenhoorn,55b,2012,1.41176470588
Rijnbuurt West,54d,2012,1.23076923077
Kantershof,94k,2012,1.0
AMC,92f,2012,1.0
Science Park Zuid,56i,2012,1.09523809524
Oostenburg,09d,2012,1.4
Bedrijvencentrum Westerkwartier,15c,2012,1.85714285714
Spiegelbuurt,03a,2012,1.35
Uilenburg,04f,2012,2.14285714286
Science Park Noord,56h,2012,1.66666666667
BG-terrein e.o.,00e,2012,1.61111111111
Langestraat e.o.,02a,2012,1.36363636364
Schellingwoude Noord,73c,2012,1.83333333333
Haveneiland Zuidwest/Rieteiland West,35c,2012,1.22222222222
Scheepvaarthuisbuurt,04b,2012,1.54545454545
Andreasterrein,87b,2012,1.21428571429
Hercules Seghersbuurt,24d,2012,1.53125
Vivaldi,23e,2012,1.30769230769
Alfa-driehoek,10b,2012,1.0
Gaasperdam Zuid,96e,2012,1.59090909091
Rijnbuurt Midden,54c,2012,1.46666666667
Minervabuurt Zuid,49f,2012,1.61538461538
Marine-Etablissement,09a,2012,2.1
Elzenhagen Zuid,74b,2012,1.81818181818
Planciusbuurt Noord,05f,2012,1.0
Bedrijvengebied Zeeburgerkade,33k,2012,2.0
Oostzanerdijk,66b,2012,1.0
Beatrixpark,59b,2012,1.66666666667
Leidsebuurt Noordwest,07a,2012,1.14285714286
Frankendael,55e,2012,1.5
Zuiderhof,90j,2012,1.54545454545
Buitenveldert West Midden,90i,2012,2.25
Overamstel,58f,2012,1.2
Sportpark Voorland,56g,2012,1.28571428571
Steigereiland Zuid,35b,2012,1.5625
Zeeheldenbuurt,13a,2012,1.24
Haveneiland Noordwest,35e,2012,1.5
Holendrecht Oost,96c,2012,1.4
Durgerdam,73d,2012,1.77777777778
Vliegenbos,61d,2012,1.5
Sportpark Middenmeer Noord,56e,2012,1.0
Calandlaan/Lelylaan,81d,2012,1.41666666667
Buiksloterdijk West,64a,2012,1.33333333333
Legmeerpleinbuurt,44e,2012,1.35294117647
Gaasperpark,95b,2012,1.6
Zeeburgereiland Zuidwest,34d,2012,1.0
Alexanderplein e.o.,08e,2012,1.33333333333
Grunder/Koningshoef,94i,2012,3.0
Flevopark,32d,2012,1.66666666667
Schellingwoude Oost,73b,2012,2.25
Nieuwe Oosterbegraafplaats,57b,2012,2.5
Tuindorp Nieuwendam West,62a,2012,1.08333333333
Haarlemmerbuurt Oost,05b,2012,1.625
Belgiëplein e.o.,88g,2012,1.71428571429
Gaasperplas,95c,2012,1.63636363636
Walvisbuurt,66c,2012,1.16666666667
Hemelrijk,01b,2012,1.52941176471
Eendrachtspark,78e,2012,1.66666666667
Kelbergen,94e,2012,1.25
Zeeburgereiland Noordoost,34g,2012,1.0
Vogelbuurt Noord,61c,2012,1.5
Baanakkerspark Noord,68a,2012,2.0
De Klenckebuurt,91a,2012,1.66666666667
Bedrijvengebied Cruquiusweg,33j,2012,1.0
Tuindorp Oostzaan West,65a,2012,1.5
Gaasperdam Noord,96d,2012,1.64285714286
Hiltonbuurt,49c,2012,1.375
De Heining,11e,2012,2.5
Zeeburgereiland Noordwest,34a,2012,2.0
Reigersbos Zuid,96g,2012,1.4
Noorderstrook West,73i,2012,2.0
Harmoniehofbuurt,47g,2012,1.3
Holysloot,73g,2012,3.5
Westhaven Zuid,10h,2012,1.0
Amstelglorie,58e,2012,1.5
De Wester Quartier,75c,2012,1.3125
Huntum,93i,2012,1.25
Gein Zuidwest,97b,2012,1.57142857143
Bretten West,11j,2012,2.0
Woon- en Groengebied Sloterdijk,36a,2012,1.0
Leidsegracht Noord,02d,2012,1.33333333333
Amstel III deel A/B Zuid,92d,2012,1.0
Twiske Oost,67b,2012,1.5
Rembrandtpark Noord,86c,2012,1.5
Buiksloterbreek,70e,2012,1.0
Rode Kruisbuurt,69a,2012,1.30769230769
Amstelkwartier Noord,58g,2012,1.0
Nieuwendammerdijk Oost,64d,2012,1.66666666667
Zwarte Gouw,73e,2012,3.0
Bretten Oost,11h,2012,1.0
Nieuwe Diep/Diemerpark,34e,2012,1.0
Rieteiland Oost,51a,2012,1.0
Zeeburgereiland Zuidoost,34c,2012,2.0
Marnixbuurt Zuid,06j,2012,1.25
Frederik Hendrikbuurt Zuidwest,16c,2012,1.16666666667
Noorderstrook Oost,73j,2012,1.66666666667
Centrumeiland,50g,2012,1.66666666667
Zaagpoortbuurt,06e,2012,1.2
Zorgvlied,54e,2012,1.0
Nieuwendammerdijk Zuid,64e,2012,1.0
Vogeltjeswei,93j,2012,1.0
De Bongerd,65d,2012,2.0
Vondelpark Oost,47i,2013,2.67142857143
Noordwestkwadrant Indische buurt Zuid,31b,2013,1.66071428571
Elandsgrachtbuurt,06g,2013,2.58762886598
IJplein e.o.,61a,2013,1.78378378378
Sportpark Middenmeer Zuid,56d,2013,2.08333333333
Rapenburg,04c,2013,2.6976744186
Bloemgrachtbuurt,06c,2013,2.19298245614
Spuistraat Zuid,01f,2013,3.21686746988
Buitenveldert Zuidoost,91c,2013,2.65934065934
Marathonbuurt Oost,48b,2013,2.28
Java-eiland,33c,2013,2.82857142857
Van der Pekbuurt,60a,2013,2.81355932203
Tuindorp Frankendael,55h,2013,2.68674698795
Kalverdriehoek,01h,2013,3.17088607595
D-buurt,93c,2013,2.26086956522
Vogelbuurt Zuid,61b,2013,2.13846153846
Hemelrijk,01b,2013,3.47333333333
Reguliersbuurt,03f,2013,2.30769230769
Buitenveldert Zuidwest,90d,2013,2.65853658537
Overtoomse Veld Noord,86a,2013,2.48275862069
De Kleine Wereld,69l,2013,2.18309859155
Buurt 6,78a,2013,1.83333333333
Bijlmermuseum Zuid,94n,2013,2.925
Begijnhofbuurt,01g,2013,3.11340206186
Noordoostkwadrant Indische buurt,32a,2013,1.96739130435
Vogeltjeswei,93j,2013,3.49253731343
Tuindorp Amstelstation,55f,2013,1.90909090909
Banne Zuidwest,70a,2013,2.69318181818
Markengouw Zuid,68e,2013,2.175
Oude Kerk e.o.,00b,2013,3.54419410745
Westerdokseiland,05a,2013,3.0119047619
Spaarndammerbuurt Noordwest,13f,2013,2.34285714286
